Product Rating,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,
2,2,TRUE,"12 16, 2013",A38LDSLVPW62I6,B00007GDAL,{'Color:': ' Black'},EB,"This wallet would be fine if the credit card slots were wider. After reading other reviews about the same issue I thought I wouldn't care but it is incredibly inconvenient to pry my cards out every time I want to buy something so I promptly returned it. However, if you want to protect your bank account this is the wallet for you because you'll never get your credit card out of the pocket.","Keep my cards locked up, locked up so tight",1387152000,
4,2,TRUE,"12 3, 2013",A3VSVZORFCHAEL,B00007GDAL,{'Color:': ' Red'},Ashley&#039;s Mom.,"I really like this wallet.  It has plenty of room for bank cards and I do not have to fold up the bills when I put them in the wallet.  The only thing that I was originally looking for and this did not have it, was to have my ID in a window outside the wallet so I would not have to open it up in order to show my ID.  Aside from that, it was just what I was looking for.","For me,  it was almost perfect.",1386028800,
3,4,TRUE,"11 30, 2013",A2ASGVGXK1ZREL,B00007GDAL,{'Color:': ' Taupe'},L. Novikova,I do not recommend this. Only the outer layer is real leather. They use the cheap fake stuff on the inside. THe wallet smells of cheap plastic. I will not buy this Buxton cheap wallets anymore.,Not very good quality anymore,1385769600,
4,4,TRUE,"09 17, 2013",A3CQDFXHE6B84,B00007GDAL,{'Color:': ' Taupe'},Cindy Rich,"I had to convert from a larger wallet to a medium size wallet to have more space in my purse.  It has plenty of slots for cards, etc., but there's no space to put the small grocery/drug reward cards.  I'll have to put them on a key ring.  The leather is a little stiff, but I'm sure that it will stretch a little as time goes by.",Changing from large to medium wallet,1379376000,
2,2,TRUE,"07 11, 2013",A3ILK9HUT7BH2O,B00007GDAL,{'Color:': ' Burgundy'},Margaret,The slots for credit cards was too small.  The slots that had to have the cards inserted vertically made it difficult to find the card you wanted.  If all slots had been horizontal and just a wee bit wider it would have been fine.  As it was I sent it back.  I have had a Rolf wallet (now out of business) similar to this but it was wearing out and I had hoped this would take its place,slots too small,1373500800,
2,3,TRUE,"01 28, 2013",ARL5T30JTGTTC,B00007GDAL,{'Color:': ' Red'},J. L. Wright,"the quality was great and it was neat to have all the pockets; however, when I actually tried to close it, I was unsuccessful because it was just too small to accommodate the multi-pockets/slots. returned for full refund.",too small,1359331200,
5,4,TRUE,"01 15, 2013",AJQGYMDHOCHQY,B00007GDAL,{'Color:': ' Pink'},E. Webber,"this wallet is absolutely perfect!  it holds everything I need, and keeps it all organized.  As for size, I would call it a medium sized wallet, it wouldn't be good for a small purse.",perfect,1358208000,
3,4,TRUE,"01 11, 2013",ARD2AYMB7A284,B00007GDAL,{'Color:': ' Burgundy'},MiteyMouse,"Hard to fit in even a medium size purse.

In addition, all the credit card slots are very tight. I hope they will not damage my cards.

And the clasp on the change pocket is incredibly difficult to open and closr.

I am hoping that with a bit of use, the clasp will open and close more easily and the credit card slots will have a bit of play. Stay tuned. . . .",Big and Very Tight,1357862400,
1,5,TRUE,"12 25, 2012",A3IP2CILX99ABQ,B00007GDAL,{'Color:': ' Mahogany'},S. Milner,The card slots in the wallet are too tight.  You have to force the cards into the slots and then they are almost impossible to get out.  I used the wallet less than a month and the sides were already tearing away.  I've gone back to by old wallet.,Tears easily,1356393600,
2,3,TRUE,"12 14, 2012",A2DID7RAFJ1XBK,B00007GDAL,{'Color:': ' Tobacco'},belapradd,"I carry a medium sized handbag and this wallet was large and bulky. If you love big purses buy it, it's roomy and the large size makes it easy to find. If you are like me and appreciate a mid-sized bag pass this choice up.",Didn't like it,1355443200,
2,3,TRUE,"02 29, 2012",A1EXE20FP88JYW,B00007GDAL,{'Color:': ' Mahogany'},SueF,"This is a nice wallet until you put a 'few' cards in it.  The card holder inside is made of leather type material and when you add just 8 cards (which includes the drivers license, library card, 2 medical cards, AARP and towing cards-no charge cards) it becomes so bulgy that where it snaps the space is approx 1 1/2 inches apart and will grow if more cards are added.  Sorry to say, I have gone back to my old wallet as this one just does not work out for me.",bulky wallet,1330473600,
5,2,TRUE,"07 11, 2017",A7RUVOKR04NTA,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' Nude'}",AN-DS,"Finally, real stockings without the muffin-top-causing elastic madness! They're silky and sturdy.  Great buy and will be getting more!",True stockings!,1499731200,
5,2,TRUE,"04 4, 2017",A9450X4FUMRVA,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' Fantasy Black'}",Julie Pearson,"Silky and fits well with my garters.
Really sexy and feels incredible",Very Nice,1491264000,
4,4,TRUE,"09 20, 2016",A2IXQ8Y0NVF2KC,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' Nude'}",LIAlleyCat,"I wish the nude color was a tiny bit darker, so I will try to get a darker color next time.  Love the way these fit and they are nice and soft.  So far have lasted through two wash and wears, will definitely get more of these when I need more stockings.  I prefer gartered stockings to pantyhose, but do not like the ones with the sticky stay up stuff in the inside as that irritates my skin.  These are perfect and look nice.",Soft stockings for those of us who still prefer garters,1474329600,
5,2,TRUE,"05 7, 2016",A2Y4H46AWS4H0J,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Fantasy Black'}",David In Pantyhose,Love these stockings!!! Very soft and sexy!!!  Quality that I've come to expect from Berkshire!!!,Five Stars,1462579200,
5,5,TRUE,"03 30, 2016",A9EHSS37FM99D,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Nude'}",Sinbad,"I am 6' 1"" tall with a 34"" inseam and build similar to Maria Sharapova. I bought the CD size and they fit perfect. They came up to about mid-thigh. They seem to be well made and look very sexy.",I bought the CD size and they fit perfect. They came up to about mid-thigh,1459296000,
5,2,TRUE,"02 27, 2016",A1G9BRV883EAMP,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' City Beige'}",Gregory Church,"just right length. Only wish they were just a shade more color to them. Other than that,they fit great,I have long legs,and they are perfect.",Five Stars,1456531200,
5,2,TRUE,"01 26, 2016",A198PLLNYP5YC3,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Nude'}",Joco230,"great for use with a garter for everyday wear. very soft, slightly thicker than usual nylon socks, I don't think I can run a fingernail through this.",great for use with a garter for everyday wear,1453766400,
1,2,TRUE,"01 21, 2016",A3HK6RBJS83FKX,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' Fantasy Black'}",Nivethan,I bought it after seeing the positive reviews and disappointed. It fits good but torn off during the second use. Very poor quality material. I don't know where the influx of positive reviews are coming from.,I bought it after seeing the positive reviews and disappointed. It fits good but torn off during the ...,1453334400,
4,15,TRUE,"01 17, 2016",ABRA2CMKWMTOI,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Fantasy Black'}",Arienette,"Love that they don't have the sticky liner/band in the top. I'm a little curvy so ordered a size up. They fit nicely around my thigh (doesn't create a dent) but they're a bit shorter than I expected (and I'm only 5'2"").",Almost perfect.,1452988800,
4,6,TRUE,"09 23, 2015",A1C118WNLAM4I,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Off Black'}",Semack,"Happy with the fit, and style. I am 5'-11"" with a 32.5"" inseam, upper legs 23"", I can not wear these in a short skirt, mid thigh or higher, they would show by about an inch or more. With a skirt that is closer to the knees, conservative style, they work just fine. I have used them three times so far with no problems.",Love them will buy again.,1442966400,
4,2,TRUE,"09 22, 2015",A1HDXZ7HGOJTHL,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' City Beige'}",Jeena,"Fit fine, feel ok, I seldom wear nylons with a garter belt but when I do these do the job. I also use them to slick my long, curly hair back after I wash it so it dries fairly flat.","Decent stockings, they do the job.",1442880000,
3,2,TRUE,"06 5, 2015",A1KB9Y8HAGXO3G,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Nude'}",Sparky,"Rip VERY easily. If you have toenails (at all), you will rip through these in one wearing. They look good while it lasts, though. But if they are selling 'disposable stockings,' they should be much less expensive.",disposable?,1433462400,
5,3,TRUE,"03 29, 2015",AXWFMBNEPEDR5,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' Nude'}",They,"I'm used to wearing expensive European brands and these US made ones are some of the best.  Appreciate the slightly shaped legs and non-gripping tops but wish the toe was reinforced.  I'm 5' 6"", weigh 140 lbs and have long legs;  the C/D size fits nicely although I always wish they were longer.  The 'nude' colour is just what I wanted for everyday wear on my pale skin.  USPS delivered them in 10 days.  Will order more.",GORGEOUS,1427587200,
5,18,TRUE,"03 13, 2015",A1RSTON1MRXW0,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' Fantasy Black'}",Neb,"These are my favorite pair of stockings. The Fantasy Black color looks fabulous. The stockings themselves are incredibly smooth and feel wonderful. I've worn them several times without any runs. They wash well.

Just note if you're not sure: you need a garter belt to wear these, they don't hold themselves up.",Perfect stockings for a garter belt,1426204800,
5,4,TRUE,"05 6, 2014",A2TPEKEU92XEAQ,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' City Beige'}",BDC,"I have a 96 year old Mother who still wears girdles with garters.  Therefore, I could not find any ""standalone"" stockings at all; Everything is now a pantyhose.  I tried these stockings first to see if I could get a color match and size.  She loved them, so I ordered more.",Thanks Amazon!,1399334400,
5,5,TRUE,"01 2, 2014",A33IGNM4HLQ7LK,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' City Beige'}",Laz,"Good quality, comes to upper thigh, garters hook pretty easy . Feels great, they make the legs look very good",thigh high stocking,1388620800,
5,13,TRUE,"05 14, 2013",A11BGURKINC1EK,B00007IZHM,"{'Size:': ' C/D', 'Color:': ' City Beige'}",Tracy,"I seriously can never find nylons that fit me correctly, because my legs are super long {i'm 5'7"" but I have really long legs}
These fit nicely, with no bulge at the top and not too short on my thighs.
I've only put them on today and I've already told a few of my tall friends that these are fantastic.",size C/D is PERFECT for taller ladies!!,1368489600,
5,5,TRUE,"04 8, 2013",A24VXUHMXLIC8S,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' City Beige'}",fuzzy logic,Bought these for my girlfriend.  They are not her choice but she wears them for me.  Definitely a long of fun compared to panty hose.  I don't think you will find a better bang for your buck.  Don't forget the garter belt!,good value,1365379200,
4,13,TRUE,"02 10, 2013",A1LMOLANMAN3W8,B00007IZHM,"{'Size:': ' A/B', 'Color:': ' City Beige'}",Genoa,"I am 5'6"", 130 lbs, and I opted for the shorter stockings.  I'm glad I did, as the larger size would've been WAY too long.  These have a nice feel to them, and although I've only worn them once, they seem as though they'll last a while.  I'm happy with the purchase.","If you're on the borderline, get the shorter stockings!",1360454400,
5,19,FALSE,"07 18, 2008",A22VYNTB4QWLI6,B00007MAGH,"{'Size:': ' 7-8 (3)', 'Color:': ' Black'}",darlene guyett,i needed these because we travel with our airstream.....and sometimes need to use showers at the campsite........the shoes came on time.....fit perfectly......are very comfortable......nice gripping soles....actually look nice.......a plus i didn't expect........,shower shoes,1216339200,
4,2,TRUE,"07 18, 2017",ANFDKK2H038FU,B0000864HS,"{'Size:': ' XL (28"" Length)', 'Color:': ' Star White'}",Donna B in Fresno,"Good length, exactly what I needed. No slit, which worried me about taking a stride, but plenty of room. Vanity Fair is a good brand. As I didn't have time to go running all over town, this was a great option.",Like it just fine,1500336000,
